user_screen_name,created_at,text,hashtags,user_name,user_location,retweet_count,favorite_count
ManmeetSethi4,2023-01-02 06:44:10+00:00,RT @ManmeetSethi4: #Khalistan looks like this. Pls #Pannun pay a visit. https://t.co/diId6ZDjzL,"['Khalistan', 'Pannun']",Manmeet Sethi,,8,0
lavanyasharma05,2023-01-02 06:32:21+00:00,RT @GurleenKBrar: #Khalistan is a horror dream for #Sikhs. https://t.co/pYKQx8X6zr,"['Khalistan', 'Sikhs']",Dr. Lavanya Sharma,"Gurgaon, India",23,0
GurleenKBrar,2023-01-02 06:32:07+00:00,#Khalistan is a horror dream for #Sikhs. https://t.co/pYKQx8X6zr,"['Khalistan', 'Sikhs']",Gurleen K Brar,"Moga, Punjab",23,13
MeetSin37312936,2023-01-02 05:46:14+00:00,#Pannun: what's your resolution for upcoming new year-2023? Pls stop dreaming about #Khalistan.,"['Pannun', 'Khalistan']",Meet Singh,,5,18
MeetSin37312936,2023-01-02 05:46:00+00:00,RT @khatri_saguaro: #Khalistan is a horror dream for #Sikhs. https://t.co/WIvgxDdkx0,"['Khalistan', 'Sikhs']",Meet Singh,,4,0
Mehra3366,2023-01-02 05:35:28+00:00,RT @ManmeetSethi4: #Khalistan looks like this. Pls #Pannun pay a visit. https://t.co/diId6ZDjzL,"['Khalistan', 'Pannun']",Pawan Mehra,,8,0
DivjyotKaur17,2023-01-02 04:54:39+00:00,RT @ManmeetSethi4: #Khalistan looks like this. Pls #Pannun pay a visit. https://t.co/diId6ZDjzL,"['Khalistan', 'Pannun']",Divjyot Kaur,,8,0
DivjyotKaur17,2023-01-02 04:54:31+00:00,"RT @ikauramrit: In several videos of the vaheer circulating on social media, Amritpal Singh Sandhu can be seen surrounded by a posse of hea…",[],Divjyot Kaur,,15,0
Panthpritham,2023-01-02 04:53:18+00:00,"RT @Rajsinghgill84: 30th martyrdom day
 1 January 1993
 Martyr Jathedar Bhai Gurdev Singh Kaunke
 The martyrdom of reminds us that one and…",[],Voice of Sikh nation,,22,0
Rajsinghgill84,2023-01-02 04:49:00+00:00,"30th martyrdom day
 1 January 1993
 Martyr Jathedar Bhai Gurdev Singh Kaunke
 The martyrdom of reminds us that one… https://t.co/3w6w1gXtFe",[],Raj singh gill,"British Columbia, Canada",22,39
kirangokarn,2023-01-02 04:02:41+00:00,"When is it the right time to consider the 'K' factor as the only viable alternative?

#Khalistan https://t.co/i2M9KPxsoi",['Khalistan'],(Y = mX+c) | مشرك,,0,0
kunwarbora,2023-01-02 03:06:40+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",KBO,"New Delhi, India",25,0
iHShaheen,2023-01-02 02:31:58+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",حناء,Pakistan ,27,0
pkaushal_99,2023-01-02 02:24:46+00:00,"Jagjit Singh Chouhan, the founder of  the #Khalistan movement used to be our neighbor in Tanda Urmar, Punjab, when… https://t.co/Hd1LU2iYem",['Khalistan'],Pee Kay,India,0,0
AsadButLion,2023-01-02 02:19:59+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Asad Butt,,27,0
AhmedKh75961756,2023-01-02 02:12:16+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Ahmed Khan,,27,0
IshaAga73252527,2023-01-02 01:45:02+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Isha,,25,0
MSajjad67146049,2023-01-02 01:40:58+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",M Sajjad,,27,0
dtnoorkhan,2023-01-02 01:00:14+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Noman Khan,"Karachi, Pakistan",27,0
USMANAbbasii1,2023-01-01 21:34:33+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Usman Abbasi,,27,0
ZoraDoaba,2023-01-01 20:30:27+00:00,"RT @Sikhzora: #SIKHFORJUSTICE #KHALISTAN
Punjab Referendum Khalistan Voting Will Be Back In Canada 🍁 https://t.co/AcosOi8pK7","['SIKHFORJUSTICE', 'KHALISTAN']",ZORA DOABA,,1,0
Sikhzora,2023-01-01 20:28:44+00:00,"#SIKHFORJUSTICE #KHALISTAN
Punjab Referendum Khalistan Voting Will Be Back In Canada 🍁 https://t.co/AcosOi8pK7","['SIKHFORJUSTICE', 'KHALISTAN']",Sikh For Justice,,1,1
mohsinmalvi19,2023-01-01 20:04:31+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Mohsin Alvi,Islamabad Pakistan,27,0
harry2_cool1,2023-01-01 19:59:02+00:00,"RT @webosint_: #Khalistan zindabad slogans being raised in indian Punjab at many places.
#IKMKBForever
https://t.co/IxRLeVb1Rn","['Khalistan', 'IKMKBForever']",Harry2Cool,,3,0
alert01,2023-01-01 19:18:12+00:00,"RT @CNNnews18: #AmritpalSingh is now becoming a monster, #Punjab govt only minting money. Our youth will be killed: Analyst Ramnik Singh Ma…","['AmritpalSingh', 'Punjab']",Himanshu,,12,0
k_ishpreet,2023-01-01 19:07:10+00:00,#Pakistan saw the bleak future of #Khalistan and now is in the process of pushing drugs in Punjab. #PakSupplyDrugs,"['Pakistan', 'Khalistan', 'PakSupplyDrugs']",Ishpreet kaur,,3,10
spasan03,2023-01-01 19:02:23+00:00,"RT @CNNnews18: #KhalistanZindabad t-shirts being sold, this is a complete game-plan gaining attention on ground: BJP's RP Singh (@rpsinghkh…",['KhalistanZindabad'],Sanjeev Saini,,19,0
spasan03,2023-01-01 18:51:06+00:00,"RT @CNNnews18: #AmritpalSingh is now becoming a monster, #Punjab govt only minting money. Our youth will be killed: Analyst Ramnik Singh Ma…","['AmritpalSingh', 'Punjab']",Sanjeev Saini,,12,0
98simranjkaur,2023-01-01 17:28:18+00:00,A total waste of time is to discuss abt #Khalistan.,['Khalistan'],Simranjeet Kaur,,0,0
__PakistanFirst,2023-01-01 16:28:54+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Moosa 🇵🇰,,27,0
PeaceWa89515519,2023-01-01 16:12:30+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",(Love💚Peace☮️Warrior⚔️),Universal. Everywhere 😏,27,0
AmbzJehangir,2023-01-01 15:50:17+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Amber Jehangir,"Lahore, Pakistan",27,0
Aamir_Aali,2023-01-01 15:29:37+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Aamir,,27,0
its_IRFAN_,2023-01-01 15:29:13+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",I R F A N,Mars paay,27,0
_Ibrahim_786,2023-01-01 15:25:45+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",@Ibrahim,moon,27,0
JavaidShaikh14,2023-01-01 15:24:00+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Javaid Shaikh,,27,0
Zeeoper,2023-01-01 14:39:05+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Zero,"Karachi, Pakistan",27,0
_heartless_7,2023-01-01 14:37:51+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Bad Boy 🔥,,27,0
Lonewol62390492,2023-01-01 14:03:28+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Lone wolf 🇵🇰🇸🇪,Malmo sweden,27,0
Aabha108,2023-01-01 14:01:49+00:00,RT @ManmeetSethi4: #Khalistan looks like this. Pls #Pannun pay a visit. https://t.co/diId6ZDjzL,"['Khalistan', 'Pannun']",Aabha 108,,8,0
phulpotonaeem,2023-01-01 13:58:15+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Mohammad Naeem,Sindh,27,0
Jinnbhoot_,2023-01-01 13:43:42+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",SabzJinn,Pakistan,27,0
ChiryaClub,2023-01-01 13:42:09+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",حنا سرور,,27,0
RealJinn,2023-01-01 13:41:15+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",THE REAL JINN,,27,0
AH_G82,2023-01-01 13:40:20+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",🇵🇰Ameer Hamza Gill,"Bahawalpur, Pakistan",27,0
Freakzilla7861,2023-01-01 13:39:53+00:00,"RT @JavaidShaikh14: Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",FREAKZILLA 🍁,England United Kingdom ,27,0
AzeemWyne,2023-01-01 13:37:59+00:00,@AzeemWyne's account has been withheld in India in response to a legal demand. Learn more.,[],,,27,0
JavaidShaikh14,2023-01-01 13:37:23+00:00,"Indian Occupied #Khalistan  
#FreeKhalistan #NeverForget84 https://t.co/vszr9vxdzB https://t.co/T7IZSlENEE","['Khalistan', 'FreeKhalistan', 'NeverForget84']",Javaid Shaikh,,27,44
BihariRajpal,2023-01-01 13:36:43+00:00,RT @Parvind18751842: Pls go to #Pakistan and make #Khalistan over there. We #IndianSikh are not interested. 😡😡 #SikhNeverWantKhalistan http…,"['Pakistan', 'Khalistan', 'IndianSikh', 'SikhNeverWantKhalistan']",Rajpal Bihari Patel,,61,0
tt70652858,2023-01-01 12:33:42+00:00,@bsdhanoa @simply_mixed_up and many other military veterans from chandigarh and Mumbai are involved in illegal weal… https://t.co/0MT4qQoRlz,[],t t,,0,1
Mehra3366,2023-01-01 11:39:46+00:00,RT @NavtaranS: #Khalistan is a myth ❌. #Pannun is a full time puppet of #Pakistan. https://t.co/DKzsz2X1VB,"['Khalistan', 'Pannun', 'Pakistan']",Pawan Mehra,,2,0
250praveen,2023-01-01 10:52:13+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",chowkidaar praveen kumar🇮🇳,India,25,0
Nileshweb1985,2023-01-01 10:49:31+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Capt.Nilesh mishra,"Ahmadabad City, Gujarat",25,0
kaushkrahul,2023-01-01 10:47:58+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Rahul Kaushik,Delhi,25,0
ManmeetSethi4,2023-01-01 10:47:28+00:00,#Khalistan looks like this. Pls #Pannun pay a visit. https://t.co/diId6ZDjzL,"['Khalistan', 'Pannun']",Manmeet Sethi,,8,23
venkataa,2023-01-01 10:44:43+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",VENKATASUBRAMANIAN P,"Mahindra world city, Chengalpa",25,0
Brahamvakya,2023-01-01 10:43:50+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Tattvam Asi (तत्त्वम् असि!),India/UK/Bharat Rakshak,25,0
NeetaParmar13,2023-01-01 10:15:34+00:00,"RT @miss_kaurr: Pakistani-gangs forcefully dragging Sikh girls into #Prostitution in UK, US and Canada. On the other hand #Khalistanis are…","['Prostitution', 'Khalistanis']",Neeta Parmar,"Mumbai, India",60,0
NeetaParmar13,2023-01-01 10:14:51+00:00,"RT @puneet_sahani: Typical #HiraMandiWale family.
National dialect of upcoming #Khalistan in Kaneda. https://t.co/DAL8Vlfdej","['HiraMandiWale', 'Khalistan']",Neeta Parmar,"Mumbai, India",167,0
sunlis10,2023-01-01 09:59:59+00:00,"RT @ikauramrit: In several videos of the vaheer circulating on social media, Amritpal Singh Sandhu can be seen surrounded by a posse of hea…",[],Sandy K 🇮🇳,I √ India,15,0
NavtaranS,2023-01-01 09:22:43+00:00,#Khalistan is a myth ❌. #Pannun is a full time puppet of #Pakistan. https://t.co/DKzsz2X1VB,"['Khalistan', 'Pannun', 'Pakistan']",Navtaran Singh,,2,4
NavtaranS,2023-01-01 09:22:30+00:00,RT @khatri_saguaro: #Khalistan is a horror dream for #Sikhs. https://t.co/WIvgxDdkx0,"['Khalistan', 'Sikhs']",Navtaran Singh,,4,0
NavtaranS,2023-01-01 09:22:23+00:00,"RT @NavtaranS: #ShameOnAmritPalSingh #ShameOnSFJ. For #Sikh- #Khalistan hold no place in thought 🤔, and for #Khalistanis it is everything.…","['ShameOnAmritPalSingh', 'ShameOnSFJ', 'Sikh', 'Khalistan', 'Khalistanis']",Navtaran Singh,,9,0
singh03jaggu,2023-01-01 09:01:15+00:00,"RT @singh03jaggu: #Pannun, do not try to approach our doorstep. We #Sikhs are not interested in your bloody game of #Khalistan. https://t.c…","['Pannun', 'Sikhs', 'Khalistan']",Jagpreet Singh,,2,0
khatri_saguaro,2023-01-01 08:56:36+00:00,RT @khatri_saguaro: #Khalistan is a horror dream for #Sikhs. https://t.co/WIvgxDdkx0,"['Khalistan', 'Sikhs']",Aagya Khatri,,4,0
HinduCan,2023-01-01 08:22:22+00:00,"RT @NavtaranS: #ShameOnAmritPalSingh #ShameOnSFJ. For #Sikh- #Khalistan hold no place in thought 🤔, and for #Khalistanis it is everything.…","['ShameOnAmritPalSingh', 'ShameOnSFJ', 'Sikh', 'Khalistan', 'Khalistanis']",Jerkasur,,9,0
Ramande08515879,2023-01-01 07:40:55+00:00,"RT @Sikhs4Khalistan: #AmritpalSingh you can't stand in front of #pannun
He knows how to give justice to the #Sikhs AND YOU DON'T 😂😂  #Khals…","['AmritpalSingh', 'pannun', 'Sikhs']",Ramandeep Singh,,1,0
Lovepre46442392,2023-01-01 05:39:34+00:00,"RT @ikauramrit: In several videos of the vaheer circulating on social media, Amritpal Singh Sandhu can be seen surrounded by a posse of hea…",[],Lovepreet Kaur,,15,0
atulrai2991,2023-01-01 05:04:15+00:00,"RT @NavtaranS: #ShameOnAmritPalSingh #ShameOnSFJ. For #Sikh- #Khalistan hold no place in thought 🤔, and for #Khalistanis it is everything.…","['ShameOnAmritPalSingh', 'ShameOnSFJ', 'Sikh', 'Khalistan', 'Khalistanis']",Atul Rai (अतुल राय),delhi,9,0
IntelectTragedy,2023-01-01 04:59:08+00:00,@FrontalForce Their was tym when #Pakistan tried to inculcate #Khalistan who were almost ready to issue a currency… https://t.co/MwcgZCAsOB,"['Pakistan', 'Khalistan']",Intellectual Tragedy,India,0,26
navsinghpb,2023-01-01 04:16:20+00:00,"RT @ikauramrit: In several videos of the vaheer circulating on social media, Amritpal Singh Sandhu can be seen surrounded by a posse of hea…",[],ਨਵ ਸਿੰਘ,"Gurdaspur, Punjab ",15,0
arunprasad911,2023-01-01 02:50:27+00:00,RT @Parvind18751842: Pls go to #Pakistan and make #Khalistan over there. We #IndianSikh are not interested. 😡😡 #SikhNeverWantKhalistan http…,"['Pakistan', 'Khalistan', 'IndianSikh', 'SikhNeverWantKhalistan']",Arun Prasad 💯🇮🇳,Ernakulam,61,0
13CAMAN,2023-01-01 01:20:56+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",13 C AMAN🐦,,25,0
joshe_junun,2022-12-31 23:25:27+00:00,"RT @JavaidShaikh14: Defining The Borders of Indian Occupied Khalistan. 

#Khalistan https://t.co/UnyWFSihOs",['Khalistan'],JosheJunoon,,21,0
mysticmaples7,2022-12-31 20:11:26+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Mystic Maple,,25,0
Dr_khimjiV1,2022-12-31 20:09:08+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Dr Khimji,"Sydney, New South Wales",25,0
pankaj111085,2022-12-31 19:42:00+00:00,"RT @NavtaranS: #ShameOnAmritPalSingh #ShameOnSFJ. For #Sikh- #Khalistan hold no place in thought 🤔, and for #Khalistanis it is everything.…","['ShameOnAmritPalSingh', 'ShameOnSFJ', 'Sikh', 'Khalistan', 'Khalistanis']",Pankaj Gupta,ludhiana,9,0
Nagendr13862893,2022-12-31 19:17:37+00:00,RT @khatri_saguaro: #Khalistan is a horror dream for #Sikhs. https://t.co/WIvgxDdkx0,"['Khalistan', 'Sikhs']",Nagendra,,4,0
SanatnaSarathi,2022-12-31 19:03:20+00:00,"@TrueIndology And if I am not wrong, Jathedar Arur Singh is related to #Khalistan supporter Indian MP from Sangrur,… https://t.co/P8NXXcwQv3",['Khalistan'],AryaPUTRA ॐ🇮🇳,ब्रहमाँड,0,1
Mehra3366,2022-12-31 18:13:25+00:00,"RT @NavtaranS: #ShameOnAmritPalSingh #ShameOnSFJ. For #Sikh- #Khalistan hold no place in thought 🤔, and for #Khalistanis it is everything.…","['ShameOnAmritPalSingh', 'ShameOnSFJ', 'Sikh', 'Khalistan', 'Khalistanis']",Pawan Mehra,,9,0
Mehra3366,2022-12-31 18:12:44+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",Pawan Mehra,,25,0
Mehra3366,2022-12-31 18:07:20+00:00,"RT @ikauramrit: In several videos of the vaheer circulating on social media, Amritpal Singh Sandhu can be seen surrounded by a posse of hea…",[],Pawan Mehra,,15,0
Indiatweets15,2022-12-31 17:42:43+00:00,"RT @GulshandeepSi13: More people like him should come forward and speak up their mind. Absolutely, #Khalistan make no sense for #Sikhs. 😡😡…","['Khalistan', 'Sikhs']",India_tweets,,25,0
UmkyDumky,2022-12-31 17:42:24+00:00,"RT @DigitalMore4: Massive turnout in Australian Sikh Genocide Referendum rally shocks India.
Read more at the link below👇
https://t.co/c2rP…",[],Umer Chaudhry,"Doha, Qatar",19,0
khatkarvir,2022-12-31 17:34:33+00:00,"RT @ikauramrit: In several videos of the vaheer circulating on social media, Amritpal Singh Sandhu can be seen surrounded by a posse of hea…",[],pvicky TTS,,15,0
PerfecfStranger,2022-12-31 17:30:26+00:00,"RT @DigitalMore4: Massive turnout in Australian Sikh Genocide Referendum rally shocks India.
Read more at the link below👇
https://t.co/c2rP…",[],رات کے راہی,Dreams & Winds 🇨🇦🇵🇰🇦🇪,19,0
BhaiyaGBadGuy,2022-12-31 17:11:37+00:00,"RT @DigitalMore4: Massive turnout in Australian Sikh Genocide Referendum rally shocks India.
Read more at the link below👇
https://t.co/c2rP…",[],𝐁𝐇𝐀𝐈𝐘𝐀 𝐆🕋🇵🇰⚔️🛡️,Earth,19,0
